//描述	GDPL(有根据时间判断和谐的内容，就填写资源对应的GDPL，没有就不填)	原资源路径	其他资源路径
Des	GDPL	Original_Path	18ban_path
复刻1.7版本活动背景图_A		1602766	1602767
辰星2.8公主皮部件捆绑包时装_A		142800019	142800021
辰星2.8公主皮部件捆绑包页签_A		142800020	142800022
			
			
##DLC30			
3.0版本活动入口图_A		2400022	2400023
3.0版本苔丝特邀立绘_A		1602793	1602798
3.0茉莉安幽潮BP皮肤切图_A		1602799	1602803
			
凯茜娅誓约纪念照1_A		110600008	110600009
苔丝誓约纪念照1_A		110600010	110600011
3.0苔丝恒约纪念照*130_A		110311560	110311562
3.0苔丝恒约纪念照*200_A		110311561	110311563
3.0凯茜娅恒约纪念照*130_A		110311570	110311572
3.0凯茜娅恒约纪念照*200_A		110311571	110311573
凯茜娅二周年装甲_A*400		130440004	130440007
凯茜娅二周年装甲_A*800		130440005	130440008
凯茜娅二周年装甲_A立绘		130440001	130440008
苔丝二周年装甲_A*400		130450004	130450007
苔丝二周年装甲_A*800		130450005	130450008
苔丝二周年装甲_A立绘		130450001	130450008
恩雅澜风3.0女仆装枪皮捆绑包时装_A		142300075	142300077
恩雅澜风3.0女仆装枪皮捆绑包页签_A		142300076	142300078
卜卜3.0逆兔女郎枪皮捆绑包时装_A		142400035	142400037
卜卜3.0逆兔女郎枪皮捆绑包页签_A		142400036	142400038
凯茜娅恒约互动场景捆绑图_A*444		1601187	1601188
凯茜娅恒约互动场景图捆绑图_A*1080		1601183	1601189
凯茜娅恒约互动场景图捆绑图_A*140		1601184	1601190
苔丝恒约互动场景捆绑图_A*444		1601195	1601196
苔丝恒约互动场景图捆绑图_A*1080		1601191	1601197
苔丝恒约互动场景图捆绑图_A*140		1601192	1601198
pic_riki01_PlotCG_0137_A		3501242	3501245
pic_riki01_PlotCG_0138_A		3501243	3501246
pic_riki01_PlotCG_0139_A		3501244	3501247
图鉴BGM封面19_A		3700031	3700032
卜卜3.0逆兔女郎_A*130		130370018	130370024
卜卜3.0逆兔女郎_A*200		130370019	130370025
卜卜3.0逆兔女郎_A*400		130370020	130370026
卜卜3.0逆兔女郎_A*800		130370021	130370027
卜卜3.0逆兔女郎_A*144		130370022	130370028
卜卜3.0逆兔女郎_A*立绘大图		130370023	130370029
恩雅幻魇女仆皮_A*400		130400020	130400024
恩雅幻魇女仆皮_A*800		130400021	130400025
恩雅幻魇女仆皮_A*立绘大图		130400023	130400026
茉莉安甜蜜困扰皮_A*400		130340027	130340031
茉莉安甜蜜困扰皮_A*800		130340028	130340032
茉莉安甜蜜困扰皮_A*立绘大图		130340030	130340033
凯茜娅3.0恒约*400_A		130440011	130440015
凯茜娅3.0恒约*800_A		130440012	130440016
凯茜娅3.0恒约*144_A		130440013	130440017
凯茜娅3.0恒约*立绘大图_A		130440014	130440018
苔丝3.0恒约*400_A		130450011	130450015
苔丝3.0恒约*800_A		130450012	130450016
苔丝3.0恒约*立绘大图_A		130450014	130450017
茉莉安幽潮甜蜜困扰道具*130_A		110200286	110200288
茉莉安幽潮甜蜜困扰道具*200_A		110200287	110200289
恩雅澜风3.0女仆装道具*130_A		110200290	110200292
恩雅澜风3.0女仆装道具*200_A		110200291	110200293
凯茜娅3.0恒约道具*130_A		110200294	110200296
凯茜娅3.0恒约道具*200_A		110200295	110200297
苔丝3.0恒约道具*130_A		110200298	110200300
苔丝3.0恒约道具*200_A		110200299	110200301
凯茜娅二周年恒约主界面互动*1080_A		4200090	4200092
凯茜娅二周年恒约主界面互动*400_A		4200091	4200093
苔丝二周年恒约主界面互动*1080_A		4200100	4200102
苔丝二周年恒约主界面互动*400_A		4200101	4200103
PlotCG_0141_A		3501248	3501249
PlotCG_0142_3_A		3501250	3501251
PlotCG_0145_A		3501254	3501255
PlotCG_0139_A_loading图		1501266	1501267
PlotCG_0141_A_loading图		1501268	1501269
PlotCG_0145_A_loading图		1501271	1501272
PlotCG_141_A		3501257	3501258
PlotCG_142_1_A		3501259	3501260
3.0凯茜娅恒约皮肤星抚恋音橱窗图_A		1602818	1602822
3.0苔丝恒约皮肤恋如花舞橱窗图_A		1602819	1602823
3.0恩雅皮肤秘密侍奉橱窗图_A		1602820	1602824
3.0卜卜皮肤畅饮狂欢橱窗图_A		1602821	1602825
3.0凯茜娅恒约皮肤星抚恋音拍脸图_A		1602826	1602828
3.0苔丝恒约皮肤恋如花舞拍脸图_A		1602827	1602829
卜卜3.0逆兔女郎道具*130_A		110200302	110200304
卜卜3.0逆兔女郎道具*200_A		110200303	110200305
里芙一周年恒约三合一捆绑包大图*1080		1601112	1601199
芬妮主界面互动*1080_A		4200030	4200032
芬妮主界面互动*400_A		4200031	4200033
3.0版本打脸图_A		1602830	1602831
			
##DLC31			
复刻1.3主线背景_A		1602810	1602811
奈莉德军官皮枪皮捆绑包页签2_A		142500048	142500052
3.1卜卜BP皮肤切图_A		1602834	1602838
克罗瑞娜3.1版本皎月幽祈枪皮捆绑包时装_A		142100042	142100044
妮塔悸响3.1轻罗曼舞枪皮捆绑包时装_A		142300082	142300084
妮塔悸响3.1轻罗曼舞枪皮捆绑包页签_A		142300083	142300085
肴夜天光3.1版本共待曙明枪皮捆绑包时装_A		142100032	142100034
肴夜天光3.1版本共待曙明枪皮捆绑包页签_A		142100033	142100035
妮塔3.1舞娘皮道具*130_A		110200306	110200308
妮塔3.1舞娘皮道具*200_A		110200307	110200309
肴3.1女骑士皮道具*130_A		110200310	110200312
肴3.1女骑士皮道具*200_A		110200311	110200313
卜卜3.1JK皮道具*130_A		110200316	110200318
卜卜3.1JK皮道具*200_A		110200317	110200319
克罗瑞娜3.1小天使皮道具*130_A		110200320	110200322
克罗瑞娜3.1小天使皮道具*200_A		110200321	110200323
妮塔悸响舞娘皮_A*400		130410020	130410024
妮塔悸响舞娘皮_A*800		130410021	130410025
妮塔悸响舞娘皮_A*立绘大图		130410023	130410026
肴3.1女骑士皮*400_A		130380020	130380024
肴3.1女骑士皮*800_A		130380021	130380025
肴3.1女骑士皮*立绘大图_A		130380023	130380026
卜卜3.1JK皮_A*400		130370032	130370036
卜卜3.1JK皮_A*800		130370033	130370037
卜卜3.1JK皮_A*144		130370034	130370038
卜卜3.1JK皮_A*立绘大图		130370035	130370039
克罗瑞娜_A*400		130460004	130460007
克罗瑞娜_A*800		130460005	130460008
克罗瑞娜_A*立绘		130460001	130460008
克罗瑞娜3.1小天使皮*400_A		130460011	130460015
克罗瑞娜3.1小天使皮*800_A		130460012	130460016
克罗瑞娜3.1小天使皮*立绘大图_A		130460014	130460017
pic_riki01_PlotCG_0148_a		3501261	3501263
pic_riki01_PlotCG_0149_a		3501262	3501264
图鉴BGM封面20_A		3700033	3700034
PlotCG_0148_A		1501277	1501282
PlotCG_0149_A		1501278	1501283
PlotCG_0150_A		1501279	1501284
PlotCG_0153_A		1501280	1501285
PlotCG_0154_A		1501281	1501286
PlotCG_0151_A		3501265	3501266
PlotCG_0152_A		3501267	3501268
PlotCG_143_2_A		3501269	3501270
PlotCG_409_A		1501066	3501272
PlotCG_410_A		1501067	3501273
PlotCG_411_A		3501271	3501274
PlotCG_414_A		1501068	3501275
3.1克罗瑞娜皎月幽祈橱窗图_A		1602864	1602867
3.1妮塔轻罗曼舞橱窗图_A		1602865	1602868
3.1肴共待曙明橱窗图_A		1602866	1602869
3.1克罗瑞娜皎月幽祈拍脸图_A		1602870	1602871
3.1版本拍脸图_A		1602872	1602873
pic_riki01_PlotCG_409_A		3501280	3501286
pic_riki01_PlotCG_410_A		3501281	3501287
pic_riki01_PlotCG_411_A		3501282	3501288
			
			
##DLC32			
3.2瑟瑞丝特邀立绘_A		1602850	1602855
3.2辰星BP皮肤切图_A		1602857	1602861
薇蒂雅天鹅座3.2版本专武皮肤*时装_A		142200043	142200045
薇蒂雅天鹅座3.2版本专武皮肤*页签_A		142200044	142200046
奈莉德3.2专武时装_A		142500073	142500075
奈莉德3.2专武页签_A		142500074	142500076
Ar少女021动作1*130_A		4900010	4900012
Ar少女021动作1*200_A		4900011	4900013
Ar少女021动作2*130_A		4900020	4900022
Ar少女021动作2*200_A		4900021	4900023
Ar少女021动作3*130_A		4900030	4900032
Ar少女021动作3*200_A		4900031	4900033
Ar少女021动作4*130_A		4900040	4900042
Ar少女021动作4*200_A		4900041	4900043
Ar少女021动作5*130_A		4900050	4900052
Ar少女021动作5*200_A		4900051	4900053
Ar少女018a动作1*130_A		4900060	4900062
Ar少女018a动作1*200_A		4900061	4900063
Ar少女018a动作2*130_A		4900070	4900072
Ar少女018a动作2*200_A		4900071	4900073
Ar少女018a动作3*130_A		4900080	4900082
Ar少女018a动作3*200_A		4900081	4900083
Ar少女018a动作4*130_A		4900090	4900092
Ar少女018a动作4*200_A		4900091	4900093
Ar少女018a动作5*130_A		4900100	4900102
Ar少女018a动作5*200_A		4900101	4900103
pic_riki01_PlotCG_0156_A		3501277	3501283
pic_riki01_PlotCG_0433_A		3501278	3501284
pic_riki01_PlotCG_0434_A		3501279	3501285
图鉴BGM封面21_A		3700035	3700036
3.2芬妮澄意_A*400		130470004	130470007
3.2芬妮澄意_A*800		130470005	130470008
3.2芬妮澄意_A立绘		130470001	130470008
3.2瑟瑞丝悠游_A*400		130480004	130480007
3.2瑟瑞丝悠游_A*800		130480005	130480008
3.2瑟瑞丝悠游_A立绘		130480001	130480008
3.2芬妮澄意泳装皮*400_A		130470011	130470015
3.2芬妮澄意泳装皮*800_A		130470012	130470016
3.2芬妮澄意泳装皮*立绘大图_A		130470014	130470017
3.2瑟瑞丝悠游泳装皮*400_A		130480011	130480015
3.2瑟瑞丝悠游泳装皮*800_A		130480012	130480016
3.2瑟瑞丝悠游泳装皮*144_A		130480013	130480017
3.2瑟瑞丝悠游泳装皮*立绘大图_A		130480014	130480018
3.2薇蒂雅天鹅座泳装皮_A*400		130430020	130430024
3.2薇蒂雅天鹅座泳装皮_A*800		130430021	130430025
3.2薇蒂雅天鹅座泳装皮_A*立绘大图		130430023	130430026
辰星OL制服BP皮*400_A		130390029	130390033
辰星OL制服BP皮*800_A		130390030	130390034
辰星甜心公主打歌服*144_A		130390031	130390035
辰星OL制服BP皮*立绘大图_A		130390032	130390036
3.2奈莉德泳装皮*400_A		130420020	130420024
3.2奈莉德泳装皮*800_A		130420021	130420025
3.2奈莉德泳装皮*144_A		130420022	130420026
3.2奈莉德泳装皮*立绘大图_A		130420023	130420027
3.2芬妮澄意泳装皮道具*130_A		110200324	110200326
3.2芬妮澄意泳装皮道具*200_A		110200325	110200327
3.2瑟瑞丝悠游泳装皮道具*130_A		110200328	110200330
3.2瑟瑞丝悠游泳装皮道具*200_A		110200329	110200331
3.2薇蒂雅天鹅座泳装皮道具*130_A		110200332	110200334
3.2薇蒂雅天鹅座泳装皮道具*200_A		110200333	110200335
3.2奈莉德泳装皮道具*130_A		110200336	110200338
3.2奈莉德泳装皮道具*200_A		110200337	110200339
3.2辰星OL制服BP皮道具*130_A		110200340	110200342
3.2辰星OL制服BP皮道具*200_A		110200341	110200343
3.2瑟瑞丝悠游泳装橱窗图_A		1602891	1602892
卡池标签茉莉安换装B皮肤2_A		1602893	1602907
卡池标签茉莉安换装B皮肤3_A		1602894	1602908
卡池标签芬妮换装C皮肤2_A		1602895	1602909
卡池标签恩雅换装A皮肤3_A		1602896	1602910
卡池标签猫汐尔换装A皮肤2_A		1602897	1602911
卡池标签瑟瑞丝换装B皮肤2_A		1602898	1602912
卡池标签辰星换装A皮肤3_A		1602899	1602913
卡池标签辰星换装A皮肤4_A		1602900	1602914
卡池标签辰星换装B皮肤3_A		1602901	1602915
卡池标签凯茜娅换装A皮肤2_A		1602902	1602916
卡池标签凯茜娅换装A皮肤4_A		1602903	1602917
卡池标签薇蒂雅换装A皮肤2_A		1602904	1602918
卡池标签薇蒂雅换装A皮肤3_A		1602905	1602919
卡池标签奈莉德本体皮肤3_A		1602906	1602920
3.2薇蒂雅天鹅座泳装橱窗图_A		1602923	1602924
PlotCG_437_A		1501298	1501300
PlotCG_438_1_A		1501299	1501301
pic_playerbg081_A		3000892	3000893
pic_playerbg082_A		3000902	3000903
pic_playerbg083_A		3000912	3000913
pic_playerbg085_A		3000932	3000933
3.2奈莉德泳装橱窗图_A		1602927	1602928
PlotCG_0160_A		1501304	1501305
3.2芬妮泳装橱窗图_A		1602929	1602930
3.2版本拍脸图_A		1602931	1602932
3.2瑟瑞丝泳装拍脸图_A		1602933	1602934
3.2芬妮泳装拍脸图_A		1602935	1602936
3.2版本芬妮主界面互动*1080_A		4200104	4200106
3.2版本芬妮主界面互动*400_A		4200105	4200107
PlotCG_0157_A		3501291	3501310
PlotCG_043_1_A		3501292	3501311
PlotCG_0160_A		3501295	3501312
PlotCG_437_A		3501298	3501313
PlotCG_438_2_A		3501299	3501314
PlotCG_438_3_A		3501300	3501315
PlotCG_440_A		3501301	3501316
PlotCG_441_A		3501302	3501317
PlotCG_442_A		3501303	3501318
PlotCG_443_A		3501304	3501319
PlotCG_444_A		3501305	3501320
PlotCG_144_A		3501307	3501321
PlotCG_145_2_A		3501308	3501322
3.2薇蒂雅天鹅座AR大图_A*1080		1601216	1601220
3.2薇蒂雅天鹅座AR页签_A*140		1601217	1601221
3.2奈莉德AR大图_A*1080		1601218	1601222
3.2奈莉德AR页签_A*140		1601219	1601223
3.2瑟瑞丝互动场景捆绑图_A*444		1601212	1601213
3.2瑟瑞丝互动场景图捆绑图_A*1080		1601208	1601214
3.2瑟瑞丝互动场景图捆绑图_A*140		1601209	1601215
3.2芬妮互动场景捆绑图_A*444		1601204	1601205
3.2芬妮互动场景图捆绑图_A*1080		1601200	1601206
3.2芬妮互动场景图捆绑图_A*140		1601201	1601207
3.2双角色泳装kv作loading图		1501306	1501313
3.2四角色泳装kv作loading图		1501307	1501314
3.2loading芬妮泳装		1501308	1501315
3.2loading瑟瑞斯泳装		1501309	1501316
3.2loading奈莉德泳装		1501310	1501317
3.2loading薇蒂雅泳装		1501311	1501318
安卡希雅泳装皮立绘大图_a		130020018	130020019
pic_loading_dlc32_07_a		1501312	1501319
			
			
##DLC33			
复刻2.2主线背景_A		1602921	1602922
3.3版本瑟瑞丝主界面互动*1080_A		4200108	4200110
3.3版本瑟瑞丝主界面互动*400_A		4200109	4200111
少女拼图晴装甲BCG_A		5100133	5100135
少女拼图晴装甲BCG_A		5100134	5100136
少女拼图晴装甲B大图CG1_A		5100137	5100139
少女拼图晴装甲B大图CG2_A		5100138	5100140
3.3晴适格回忆录立绘_A		1602945	1602949
3.3肴BP皮肤切图_A		1602953	1602957
3.3晴装甲_A*400		130490004	130490007
3.3晴装甲_A*800		130490005	130490008
3.3晴装甲_A*立绘		130490001	130490008
3.3米娅装甲_A*400		130500004	130500007
3.3米娅装甲_A*800		130500005	130500008
3.3米娅装甲_A*立绘		130500001	130500008
3.3米娅性感胶衣皮*400_A		130500011	130500015
3.3米娅性感胶衣皮*800_A		130500012	130500016
3.3米娅性感胶衣皮*立绘大图_A		130500014	130500017
3.3晴巫女皮*400_A		130490011	130490015
3.3晴巫女皮*800_A		130490012	130490016
3.3晴巫女皮*立绘大图_A		130490014	130490017
3.3凯茜娅狂诗精灵皮*400_A		130440021	130440025
3.3凯茜娅狂诗精灵皮*800_A		130440022	130440026
3.3凯茜娅狂诗精灵皮*立绘大图_A		130440024	130440027
肴3.3睡衣BP皮_A*130		130380027	130380033
肴3.3睡衣BP皮_A*200		130380028	130380034
肴3.3睡衣BP皮_A*400		130380029	130380035
肴3.3睡衣BP皮_A*800		130380030	130380036
肴3.3睡衣BP皮_A*144		130380031	130380037
肴3.3睡衣BP皮_A*立绘大图		130380032	130380038
3.3晴巫女皮道具*130_A		110200346	110200354
3.3晴巫女皮道具*200_A		110200347	110200355
3.3肴睡衣BP道具*130_A		110200348	110200356
3.3肴睡衣BP道具*200_A		110200349	110200357
3.3凯茜娅精灵皮道具*130_A		110200350	110200358
3.3凯茜娅精灵皮道具*200_A		110200351	110200359
3.3米娅性感胶衣皮道具*130_A		110200352	110200360
3.3米娅性感胶衣皮道具*200_A		110200353	110200361
pic_riki01_PlotCG_0162_A		3501326	3501328
pic_riki01_PlotCG_0172_A		3501327	3501329
图鉴BGM封面22_A		3700037	3700038
凯茜娅狂诗3.3皮肤枪皮捆绑包大图_A		142900013	142900015
凯茜娅狂诗3.3皮肤枪皮捆绑包页签_A		142900014	142900016
米娅性感胶衣时装枪皮捆绑包大图_A		142300093	142300095
米娅性感胶衣时装枪皮捆绑包页签_A		142300094	142300096
3.3晴巫女皮枪皮捆绑包时装_A		1601224	1601228
3.3晴巫女皮枪皮捆绑包页签_A		1601225	1601229
3.3晴巫女皮枪皮捆绑包时装2_A		1601226	1601230
3.3晴巫女皮枪皮捆绑包页签2_A		1601227	1601231
卡池标签晴换装B皮肤1_A		1602958	1602961
卡池标签凯茜娅换装B皮肤3_A		1602959	1602962
卡池标签米娅原装甲皮肤2_A		1602960	1602963
3.3晴巫女皮拍脸图_A		1603008	1603009
3.3晴巫女皮橱窗图_A		1603010	1603011
3.3凯茜娅精灵皮橱窗图_A		1603012	1603013
3.3米娅胶衣皮橱窗图_A		1603042	1603043
3.3米娅胶衣皮拍脸图_A		1603044	1603045
pic_loading_dlc33_01_A		1501320	1501328
pic_loading_dlc33_02_A		1501321	1501329
pic_loading_dlc33_03_A		1501322	1501330
pic_loading_dlc33_04_A		1501323	1501331
pic_loading_dlc33_05_A		1501324	1501332
pic_loading_dlc33_06_A		1501325	1501333
PlotCG_0161_3_A		1501327	1501334
PlotCG_0172_A		1501326	1501335
3.3版本打脸图_A		1603051	1603052
少女拼图晴装甲B碎片12_A		5100112	5100141
少女拼图晴装甲B碎片13_A		5100113	5100142
少女拼图晴装甲B碎片20_A		5100120	5100143
少女拼图晴装甲B碎片21_A		5100121	5100144
少女拼图晴装甲B碎片28_A		5100128	5100145
少女拼图晴装甲B碎片29_A		5100129	5100146
PlotCG_0164_a		3501331	3501342
PlotCG_0165_a		3501332	3501343
PlotCG_0166_a		3501333	3501344
PlotCG_0167_a		3501334	3501345
PlotCG_0168_a		3501335	3501346
PlotCG_0174_1_a		3501340	3501347
PlotCG_146_2_a		3501348	3501351
PlotCG_147_2_a		3501349	3501352
3.3晴特邀入队拍脸图_A		1603062	1603063
			
##DLC34			
pic_loading_dlc34_01_A		1501336	1501343
pic_loading_dlc34_02_A		1501337	1501344
pic_loading_dlc34_03_A		1501338	1501345
pic_loading_dlc34_04_A		1501339	1501346
pic_loading_dlc34_05_A		1501340	1501347
pic_loading_dlc34_06_A		1501341	1501348
PlotCG_148_1_A		1501342	1501349
3.4猫汐尔适格回忆录立绘_A		1603054	1603057
卡池标签芬妮换装C皮肤3_A		1603064	1603067
卡池标签猫汐尔换装B皮肤2_A		1603065	1603068
卡池标签卜卜换装A皮肤2_A		1603066	1603069
3.4卜卜灵鉴_A*400		130600004	130600007
3.4卜卜灵鉴_A*800		130600005	130600008
3.4卜卜灵鉴_A立绘		130600001	130600008
3.4猫汐尔莲驱_A*400		130700004	130700007
3.4猫汐尔莲驱_A*800		130700005	130700008
3.4猫汐尔莲驱_A立绘		130700001	130700008
3.4芬妮圣诞皮枪皮捆绑包时装_A		1601232	1601240
3.4芬妮圣诞皮枪皮捆绑包页签_A		1601233	1601241
3.4猫汐尔修女皮枪皮捆绑包时装_A		1601234	1601242
3.4卜卜魔法少女皮枪皮捆绑包时装_A		1601236	1601244
3.4卜卜魔法少女皮枪皮捆绑包页签_A		1601237	1601245
3.4卜卜魔法少女皮枪皮捆绑包时装2_A		1601238	1601246
3.4卜卜魔法少女皮枪皮捆绑包页签2_A		1601239	1601247
少女拼图猫汐尔装甲B碎片20_A		5100220	5100233
少女拼图猫汐尔装甲B碎片21_A		5100221	5100234
少女拼图猫汐尔装甲B碎片28_A		5100228	5100235
少女拼图猫汐尔装甲B碎片29_A		5100229	5100236
少女拼图猫汐尔装甲B大图CG1_A		5100237	5100241
少女拼图猫汐尔装甲B大图CG2_A		5100238	5100242
少女拼图猫汐尔装甲B入口CG1_A		5100239	5100243
少女拼图猫汐尔装甲B入口CG2_A		5100240	5100244
芬妮澄意圣诞皮*400_A		130470020	130470024
芬妮澄意圣诞皮*800_A		130470021	130470025
芬妮澄意圣诞皮*立绘大图_A		130470023	130470026
3.4芬妮圣诞皮道具*130_A		110200364	110200372
3.4芬妮圣诞皮道具*200_A		110200365	110200373
3.4恩雅JKBP道具*130_A		110200366	110200374
3.4恩雅JKBP道具*200_A		110200367	110200375
3.4猫汐尔修女皮道具*130_A		110200368	110200376
3.4猫汐尔修女皮道具*200_A		110200369	110200377
3.4卜卜魔法少女皮道具*130_A		110200370	110200378
3.4卜卜魔法少女皮道具*200_A		110200371	110200379
恩雅幻魇JK制服BP皮_A*400		130400029	130400033
恩雅幻魇JK制服BP皮_A*800		130400030	130400034
恩雅幻魇JK制服BP皮_A*立绘大图		130400032	130400035
猫汐尔莲驱修女皮*400_A		130700011	130700015
猫汐尔莲驱修女皮*800_A		130700012	130700016
猫汐尔莲驱修女皮*立绘大图_A		130700014	130700017
卜卜灵鉴魔法少女皮*130_A		130600009	130600015
卜卜灵鉴魔法少女皮*200_A		130600010	130600016
卜卜灵鉴魔法少女皮*400_A		130600011	130600017
卜卜灵鉴魔法少女皮*800_A		130600012	130600018
卜卜灵鉴魔法少女皮*144_A		130600013	130600019
卜卜灵鉴魔法少女皮*立绘大图_A		130600014	130600020
3.4恩雅BP皮肤切图_A		1603075	1603079
3.4卜卜魔法少女皮电话陪伴大图_A		1601248	1601250
3.4卜卜魔法少女皮电话陪伴页签_A		1601249	1601251
卜卜魔法少女电话陪伴道具*130_A		110330000	110330002
卜卜魔法少女电话陪伴道具*200_A		110330001	110330003
3.4卜卜魔法少女皮拍脸图_A		1603080	1603081
3.4猫汐尔修女皮拍脸图_A		1603082	1603083
3.4卜卜魔法少女皮橱窗图_A		1603084	1603085
3.4芬妮圣诞皮橱窗图_A		1603086	1603087
3.4猫汐尔修女皮橱窗图_A		1603088	1603089
3.4版本打脸图_A		1603092	1603093
3.4猫汐尔特邀入队拍脸图_A		1603105	1603106
3.4直购礼包角色图片_A		1603110	1603116
pic_riki01_PlotCG_0177_a		3501354	3501355
图鉴BGM封面23		3700039	3700040
PlotCG_0178_3_a		3501356	3501365
PlotCG_0179_3_a		3501357	3501366
PlotCG_0180_a		3501358	3501367
PlotCG_0181_2_a		3501359	3501368
PlotCG_0182_3_a		3501360	3501369
PlotCG_148_2_a		3501363	3501370
PlotCG_149_2_a		3501364	3501371
PlotCG_725_1_a		3501372	3501373
			
##DLC35			
3.5奈莉德BP皮肤切图_A		1603120	1603124
3.5茉莉安恒约皮橱窗图_A		1603127	1603128
3.5茉莉安恒约皮拍脸图_A		1603129	1603130
3.5茉莉安特邀立绘_A		1603131	1603135
大安卡希雅恒约纪念照1_A		110600012	110600015
小安卡希雅恒约纪念照1_A		110600013	110600016
茉莉安恒约纪念照1_A		110600014	110600017
大安卡希雅恒约纪念照家具*130_A		110312120	110312122
大安卡希雅恒约纪念照家具*200_A		110312121	110312123
小安卡希雅恒约纪念照家具*130_A		110312130	110312132
小安卡希雅恒约纪念照家具*200_A		110312131	110312133
茉莉安恒约纪念照家具*130_A		110312140	110312142
茉莉安恒约纪念照家具*200_A		110312141	110312143
3.5茉莉安恒约皮枪皮捆绑包页签_A		1601252	1601257
3.5瑟瑞丝汉服皮枪皮捆绑包页签_A		1601253	1601258
3.5瑟瑞丝汉服皮枪皮捆绑包大图_A		1601254	1601259
3.5米娅旗袍皮枪皮捆绑包大图_A		1601256	1601260
3.5安卡希雅恒约皮枪皮互动捆绑包页签_A		1601262	1601264
卡池标签安卡希雅换装B皮肤2_A		1603150	1603154
卡池标签茉莉安换装C皮肤2_A		1603151	1603155
卡池标签瑟瑞丝换装B皮肤3_A		1603152	1603156
卡池标签米娅原装甲皮肤3_A		1603153	1603157
3.5安卡希雅装甲_A*400		130510006	130510010
3.5安卡希雅装甲_A*800		130510007	130510011
3.5安卡希雅装甲*立绘_A		130510001	130510011
3.5茉莉安装甲_A*400		130520004	130520007
3.5茉莉安装甲_A*800		130520005	130520008
3.5茉莉安装甲*立绘_A		130520001	130520008
3.5安卡希雅恒约皮*400_A		130510014	130510018
3.5安卡希雅恒约皮*800_A		130510015	130510019
3.5安卡希雅恒约皮*立绘大图_A		130510017	130510020
3.5茉莉安恒约皮*400_A		130520011	130520015
3.5茉莉安恒约皮*800_A		130520012	130520016
3.5茉莉安恒约皮*144_A		130520013	130520017
3.5茉莉安恒约皮*立绘大图_A		130520014	130520018
3.3少女米娅新春旗袍皮*400_A		130500020	130500024
3.3少女米娅新春旗袍皮*800_A		130500021	130500025
3.3少女米娅新春旗袍皮*立绘大图_A		130500023	130500026
3.2少女瑟瑞丝新春汉服皮*400_A		130480021	130480025
3.2少女瑟瑞丝新春汉服皮*800_A		130480022	130480026
3.2少女瑟瑞丝新春汉服皮*144_A		130480023	130480027
3.2少女瑟瑞丝新春汉服皮*立绘大图_A		130480024	130480028
2.7少女奈莉德BP皮_A*400		130420030	130420034
2.7少女奈莉德BP皮_A*800		130420031	130420035
2.7少女奈莉德BP皮_A*立绘大图		130420033	130420036
3.5安卡希雅恒约皮道具*130_A		110200380	110200392
3.5安卡希雅恒约皮道具*200_A		110200381	110200393
3.5茉莉安恒约皮道具*130_A		110200382	110200394
3.5茉莉安恒约皮道具*200_A		110200383	110200395
3.5瑟瑞丝新春汉服皮道具*130_A		110200386	110200396
3.5瑟瑞丝新春汉服皮道具*200_A		110200387	110200397
3.5奈莉德BP皮道具*130_A		110200388	110200398
3.5奈莉德BP皮道具*200_A		110200389	110200399
3.5米娅新春旗袍皮道具*130_A		110200390	110200400
3.5米娅新春旗袍皮道具*200_A		110200391	110200401
3.5安卡恒约三联图_A		1601267	1601271
3.5茉莉安恒约三联图_A		1601270	1601272
3.5版本安卡希雅恒约主界面互动*1080_A		4200112	4200114
3.5版本安卡希雅恒约主界面互动*400_A		4200113	4200115
3.5版本茉莉安恒约主界面互动*1080_A		4200116	4200118
3.5版本茉莉安恒约主界面互动*400_A		4200117	4200119
3.5米娅新春旗袍皮橱窗图_A		1603164	1603166
3.5瑟瑞丝新春汉服皮橱窗图_A		1603165	1603167
图鉴BGM封面24_A		3700041	3700042
pic_riki01_PlotCG_0186_a		3501375	3501377
3.5版本活动入口图_A		2400028	2400029
PlotCG_0190_2_a		3501380	3501392
PlotCG_0191_a		3501381	3501393
PlotCG_0192_a		3501382	3501394
PlotCG_0193_a		3501383	3501395
PlotCG_0194_a		3501384	3501396
PlotCG_0195_2_a		3501385	3501397
PlotCG_150_1_a		3501390	3501398
PlotCG_151_2_a		3501391	3501399
3.5安卡希雅恒约皮橱窗图_A		1603169	1603170
3.5安卡希雅恒约皮拍脸图_A		1603171	1603172
pic_loading_dlc35_01_A		1501352	1501361
pic_loading_dlc35_02_A		1501353	1501362
pic_loading_dlc35_03_A		1501354	1501363
pic_loading_dlc35_04_A		1501355	1501364
pic_loading_dlc35_05_A		1501356	1501365
pic_loading_dlc35_06_A		1501357	1501366
pic_loading_dlc35_07_A		1501358	1501367
pic_loading_dlc35_08_A		1501359	1501368
pic_loading_dlc35_09_A		1501360	1501369
3.5版本打脸图_A		1603173	1603174
3.5安卡希雅恒约皮枪皮互动捆绑包大图_A		1601263	1601273
3.5茉莉安恒约皮枪皮互动捆绑包大图_A		1601261	1601274
3.5异星守护主界面背景图_A		1603178	1603179
			
##DLC36			
3.6芙提雅适格回忆录立绘_A		1603184	1603187
3.6芬妮辉耀BP皮肤切图_A		1603193	1603197
少女拼图芙提雅装甲C碎片20_A		5100320	5100333
少女拼图芙提雅装甲C碎片21_A		5100321	5100334
少女拼图芙提雅装甲C大图CG1_A		5100335	5100339
