//描述	GDPL(有根据时间判断和谐的内容，就填写资源对应的GDPL，没有就不填)	原资源路径	其他资源路径
Des	GDPL	Original_Path	18ban_path
PlotCG_725_2_A		/Game/UI/Picture/Dialogue/PlotCG_725_2.PlotCG_725_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_725_2_a.PlotCG_725_2_a
PlotCG_148_1_A		/Game/UI/Picture/Dialogue/PlotCG_148_1.PlotCG_148_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_148_1_a.PlotCG_148_1_a
PlotCG_148_2_A		/Game/UI/Picture/Dialogue/PlotCG_148_2.PlotCG_148_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_148_2_a.PlotCG_148_2_a
PlotCG_149_1_A		/Game/UI/Picture/Dialogue/PlotCG_149_1.PlotCG_149_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_149_1_a.PlotCG_149_1_a
PlotCG_149_2_A		/Game/UI/Picture/Dialogue/PlotCG_149_2.PlotCG_149_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_149_2_a.PlotCG_149_2_a
PlotCG_149_3_A		/Game/UI/Picture/Dialogue/PlotCG_149_3.PlotCG_149_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_149_3_a.PlotCG_149_3_a
PlotCG_0178_1_A		/Game/UI/Picture/Dialogue/PlotCG_0178_1.PlotCG_0178_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0178_1_a.PlotCG_0178_1_a
PlotCG_0178_2_A		/Game/UI/Picture/Dialogue/PlotCG_0178_2.PlotCG_0178_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0178_2_a.PlotCG_0178_2_a
PlotCG_0178_3_A		/Game/UI/Picture/Dialogue/PlotCG_0178_3.PlotCG_0178_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0178_3_a.PlotCG_0178_3_a
PlotCG_0178_4_A		/Game/UI/Picture/Dialogue/PlotCG_0178_4.PlotCG_0178_4	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0178_4_a.PlotCG_0178_4_a
PlotCG_0179_1_A		/Game/UI/Picture/Dialogue/PlotCG_0179_1.PlotCG_0179_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0179_1_a.PlotCG_0179_1_a
PlotCG_0179_2_A		/Game/UI/Picture/Dialogue/PlotCG_0179_2.PlotCG_0179_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0179_2_a.PlotCG_0179_2_a
PlotCG_0179_3_A		/Game/UI/Picture/Dialogue/PlotCG_0179_3.PlotCG_0179_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0179_3_a.PlotCG_0179_3_a
PlotCG_0180_A		/Game/UI/Picture/Dialogue/PlotCG_0180.PlotCG_0180	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0180_a.PlotCG_0180_a
PlotCG_0181_1_A		/Game/UI/Picture/Dialogue/PlotCG_0181_1.PlotCG_0181_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0181_1_a.PlotCG_0181_1_a
PlotCG_0181_2_A		/Game/UI/Picture/Dialogue/PlotCG_0181_2.PlotCG_0181_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0181_2_a.PlotCG_0181_2_a
PlotCG_0182_1_A		/Game/UI/Picture/Dialogue/PlotCG_0182_1.PlotCG_0182_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0182_1_a.PlotCG_0182_1_a
PlotCG_0182_2_A		/Game/UI/Picture/Dialogue/PlotCG_0182_2.PlotCG_0182_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0182_2_a.PlotCG_0182_2_a
PlotCG_0182_3_A		/Game/UI/Picture/Dialogue/PlotCG_0182_3.PlotCG_0182_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0182_3_a.PlotCG_0182_3_a
PlotCG_0190_1_A		/Game/UI/Picture/Dialogue/PlotCG_0190_1.PlotCG_0190_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0190_1_a.PlotCG_0190_1_a
PlotCG_0190_2_A		/Game/UI/Picture/Dialogue/PlotCG_0190_2.PlotCG_0190_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0190_2_a.PlotCG_0190_2_a
PlotCG_0190_3_A		/Game/UI/Picture/Dialogue/PlotCG_0190_3.PlotCG_0190_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0190_3_a.PlotCG_0190_3_a
PlotCG_0191_A		/Game/UI/Picture/Dialogue/PlotCG_0191.PlotCG_0191	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0191_a.PlotCG_0191_a
PlotCG_0192_A		/Game/UI/Picture/Dialogue/PlotCG_0192.PlotCG_0192	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0192_a.PlotCG_0192_a
PlotCG_0193_A		/Game/UI/Picture/Dialogue/PlotCG_0193.PlotCG_0193	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0193_a.PlotCG_0193_a
PlotCG_0194_A		/Game/UI/Picture/Dialogue/PlotCG_0194.PlotCG_0194	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0194_a.PlotCG_0194_a
PlotCG_0195_1_A		/Game/UI/Picture/Dialogue/PlotCG_0195_1.PlotCG_0195_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0195_1_a.PlotCG_0195_1_a
PlotCG_0195_2_A		/Game/UI/Picture/Dialogue/PlotCG_0195_2.PlotCG_0195_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0195_2_a.PlotCG_0195_2_a
PlotCG_150_1_A		/Game/UI/Picture/Dialogue/PlotCG_150_1.PlotCG_150_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_150_1_a.PlotCG_150_1_a
PlotCG_151_1_A		/Game/UI/Picture/Dialogue/PlotCG_151_1.PlotCG_151_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_151_1_a.PlotCG_151_1_a
PlotCG_151_2_A		/Game/UI/Picture/Dialogue/PlotCG_151_2.PlotCG_151_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_151_2_a.PlotCG_151_2_a
PlotCG_0200_1_A		/Game/UI/Picture/Dialogue/PlotCG_0200_1.PlotCG_0200_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0200_1_a.PlotCG_0200_1_a
PlotCG_0200_2_A		/Game/UI/Picture/Dialogue/PlotCG_0200_2.PlotCG_0200_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0200_2_a.PlotCG_0200_2_a
PlotCG_0201_1_A		/Game/UI/Picture/Dialogue/PlotCG_0201_1.PlotCG_0201_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0201_1_a.PlotCG_0201_1_a
PlotCG_0201_2_A		/Game/UI/Picture/Dialogue/PlotCG_0201_2.PlotCG_0201_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0201_2_a.PlotCG_0201_2_a
PlotCG_0203_1_A		/Game/UI/Picture/Dialogue/PlotCG_0203_1.PlotCG_0203_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0203_1_a.PlotCG_0203_1_a
PlotCG_0203_2_A		/Game/UI/Picture/Dialogue/PlotCG_0203_2.PlotCG_0203_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0203_2_a.PlotCG_0203_2_a
PlotCG_0203_3_A		/Game/UI/Picture/Dialogue/PlotCG_0203_3.PlotCG_0203_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0203_2_a.PlotCG_0203_2_a
PlotCG_0203_4_A		/Game/UI/Picture/Dialogue/PlotCG_0203_4.PlotCG_0203_4	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0203_4_a.PlotCG_0203_4_a
PlotCG_0206_A		/Game/UI/Picture/Dialogue/PlotCG_0206.PlotCG_0206	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0206_a.PlotCG_0206_a
PlotCG_0207_1_A		/Game/UI/Picture/Dialogue/PlotCG_0207_1.PlotCG_0207_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0207_1_a.PlotCG_0207_1_a
PlotCG_0207_2_A		/Game/UI/Picture/Dialogue/PlotCG_0207_2.PlotCG_0207_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0207_2_a.PlotCG_0207_2_a
PlotCG_0208_1_A		/Game/UI/Picture/Dialogue/PlotCG_0208_1.PlotCG_0208_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0208_1_a.PlotCG_0208_1_a
PlotCG_0208_2_A		/Game/UI/Picture/Dialogue/PlotCG_0208_2.PlotCG_0208_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0208_2_a.PlotCG_0208_2_a
PlotCG_0209_1_A		/Game/UI/Picture/Dialogue/PlotCG_0209_1.PlotCG_0209_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0209_1_a.PlotCG_0209_1_a
PlotCG_0209_2_A		/Game/UI/Picture/Dialogue/PlotCG_0209_2.PlotCG_0209_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0209_2_a.PlotCG_0209_2_a
PlotCG_153_1_A		/Game/UI/Picture/Dialogue/PlotCG_153_1.PlotCG_153_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_153_1_a.PlotCG_153_1_a
PlotCG_153_2_A		/Game/UI/Picture/Dialogue/PlotCG_153_2.PlotCG_153_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_153_2_a.PlotCG_153_2_a
PlotCG_152_1_A		/Game/UI/Picture/Dialogue/PlotCG_152_1.PlotCG_152_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_152_1_a.PlotCG_152_1_a
PlotCG_152_2_A		/Game/UI/Picture/Dialogue/PlotCG_152_2.PlotCG_152_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_152_2_a.PlotCG_152_2_a
PlotCG_0199_A		/Game/UI/Picture/Dialogue/PlotCG_0199.PlotCG_0199	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0199_a.PlotCG_0199_a
PlotCG_0188_3_A		/Game/UI/Picture/Dialogue/PlotCG_0188_3.PlotCG_0188_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0188_3_a.PlotCG_0188_3_a
PlotCG_150_2_A		/Game/UI/Picture/Dialogue/PlotCG_150_2.PlotCG_150_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_150_2_a.PlotCG_150_2_a
PlotCG_0170_1_A		/Game/UI/Picture/Dialogue/PlotCG_0170_1.PlotCG_0170_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0170_1_a.PlotCG_0170_1_a
PlotCG_0170_2_A		/Game/UI/Picture/Dialogue/PlotCG_0170_2.PlotCG_0170_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0170_2_a.PlotCG_0170_2_a
PlotCG_0170_3_A		/Game/UI/Picture/Dialogue/PlotCG_0170_3.PlotCG_0170_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0170_3_a.PlotCG_0170_3_a
PlotCG_0170_4_A		/Game/UI/Picture/Dialogue/PlotCG_0170_4.PlotCG_0170_4	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0170_4_a.PlotCG_0170_4_a
PlotCG_724_1_A		/Game/UI/Picture/Dialogue/PlotCG_724_1.PlotCG_724_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_724_1_a.PlotCG_724_1_a
PlotCG_724_2_A		/Game/UI/Picture/Dialogue/PlotCG_724_2.PlotCG_724_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_724_2_a.PlotCG_724_2_a
PlotCG_436_1_A		/Game/UI/Picture/Dialogue/PlotCG_436_1.PlotCG_436_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_436_1_a.PlotCG_436_1_a
PlotCG_436_2_A		/Game/UI/Picture/Dialogue/PlotCG_436_2.PlotCG_436_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_436_2_a.PlotCG_436_2_a
PlotCG_0158_A		/Game/UI/Picture/Dialogue/PlotCG_0158.PlotCG_0158	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0158_a.PlotCG_0158_a
PlotCG_0146_A		/Game/UI/Picture/Dialogue/PlotCG_0146.PlotCG_0146	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0146_a.PlotCG_0146_a
PlotCG_0121_2_A		/Game/UI/Picture/Dialogue/PlotCG_0121_2.PlotCG_0121_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0121_2_a.PlotCG_0121_2_a
PlotCG_0121_3_A		/Game/UI/Picture/Dialogue/PlotCG_0121_3.PlotCG_0121_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0121_3_a.PlotCG_0121_3_a
PlotCG_0115_A		/Game/UI/Picture/Dialogue/PlotCG_0115.PlotCG_0115	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0115_a.PlotCG_0115_a
PlotCG_0116_A		/Game/UI/Picture/Dialogue/PlotCG_0116.PlotCG_0116	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0116_a.PlotCG_0116_a
PlotCG_722_1_A		/Game/UI/Picture/Dialogue/PlotCG_722_1.PlotCG_722_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_722_1_a.PlotCG_722_1_a
PlotCG_722_2_A		/Game/UI/Picture/Dialogue/PlotCG_722_2.PlotCG_722_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_722_2_a.PlotCG_722_2_a
PlotCG_097_1_A		/Game/UI/Picture/Dialogue/PlotCG_097_1.PlotCG_097_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_097_1_a.PlotCG_097_1_a
PlotCG_097_2_A		/Game/UI/Picture/Dialogue/PlotCG_097_2.PlotCG_097_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_097_2_a.PlotCG_097_2_a
PlotCG_097_3_A		/Game/UI/Picture/Dialogue/PlotCG_097_3.PlotCG_097_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_097_3_a.PlotCG_097_3_a
PlotCG_0100_1_A		/Game/UI/Picture/Dialogue/PlotCG_0100_1.PlotCG_0100_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0100_1_a.PlotCG_0100_1_a
PlotCG_0100_2_A		/Game/UI/Picture/Dialogue/PlotCG_0100_2.PlotCG_0100_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0100_2_a.PlotCG_0100_2_a
PlotCG_0100_3_A		/Game/UI/Picture/Dialogue/PlotCG_0100_3.PlotCG_0100_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_0100_3_a.PlotCG_0100_3_a
PlotCG_131_A		/Game/UI/Picture/Dialogue/PlotCG_131.PlotCG_131	/Game/UI/Iterative/Picture/Dialogue/PlotCG_131_a.PlotCG_131_a
PlotCG_131_1_A		/Game/UI/Picture/Dialogue/PlotCG_131_1.PlotCG_131_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_131_1_a.PlotCG_131_1_a
PlotCG_132_A		/Game/UI/Picture/Dialogue/PlotCG_132.PlotCG_132	/Game/UI/Iterative/Picture/Dialogue/PlotCG_132_a.PlotCG_132_a
PlotCG_132_1_A		/Game/UI/Picture/Dialogue/PlotCG_132_1.PlotCG_132_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_132_1_a.PlotCG_132_1_a
PlotCG_721_1_A		/Game/UI/Picture/Dialogue/PlotCG_721_1.PlotCG_721_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_721_1_a.PlotCG_721_1_a
PlotCG_721_2_A		/Game/UI/Picture/Dialogue/PlotCG_721_2.PlotCG_721_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_721_2_a.PlotCG_721_2_a
PlotCG_072_1_A		/Game/UI/Picture/Dialogue/PlotCG_072_1.PlotCG_072_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_072_1_a.PlotCG_072_1_a
PlotCG_072_2_A		/Game/UI/Picture/Dialogue/PlotCG_072_2.PlotCG_072_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_072_2_a.PlotCG_072_2_a
PlotCG_127_A		/Game/UI/Picture/Dialogue/PlotCG_127.PlotCG_127	/Game/UI/Iterative/Picture/Dialogue/PlotCG_127_a.PlotCG_127_a
PlotCG_127_1_A		/Game/UI/Picture/Dialogue/PlotCG_127_1.PlotCG_127_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_127_1_a.PlotCG_127_1_a
PlotCG_067_A		/Game/UI/Picture/Dialogue/PlotCG_067.PlotCG_067	/Game/UI/Iterative/Picture/Dialogue/PlotCG_067_a.PlotCG_067_a
PlotCG_125_1_A		/Game/UI/Picture/Dialogue/PlotCG_125_1.PlotCG_125_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_125_1_a.PlotCG_125_1_a
PlotCG_125_2_A		/Game/UI/Picture/Dialogue/PlotCG_125_2.PlotCG_125_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_125_2_a.PlotCG_125_2_a
PlotCG_126_A		/Game/UI/Picture/Dialogue/PlotCG_126.PlotCG_126	/Game/UI/Iterative/Picture/Dialogue/PlotCG_126_a.PlotCG_126_a
PlotCG_417_A		/Game/UI/Picture/Dialogue/PlotCG_417.PlotCG_417	/Game/UI/Iterative/Picture/Dialogue/PlotCG_417_a.PlotCG_417_a
PlotCG_419_A		/Game/UI/Picture/DLC07/PlotCG_419.PlotCG_419	/Game/UI/Iterative/Picture/Dialogue/PlotCG_419_a.PlotCG_419_a
PlotCG_123_A		/Game/UI/Picture/Dialogue/PlotCG_123.PlotCG_123	/Game/UI/Iterative/Picture/Dialogue/PlotCG_123_a.PlotCG_123_a
PlotCG_720_1_A		/Game/UI/Picture/Dialogue/PlotCG_720_1.PlotCG_720_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_720_1_a.PlotCG_720_1_a
PlotCG_720_2_A		/Game/UI/Picture/Dialogue/PlotCG_720_2.PlotCG_720_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_720_2_a.PlotCG_720_2_a
PlotCG_720_3_A		/Game/UI/Picture/Dialogue/PlotCG_720_3.PlotCG_720_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_720_3_a.PlotCG_720_3_a
PlotCG_717_1_A		/Game/UI/Picture/Dialogue/PlotCG_717_1.PlotCG_717_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_717_1_a.PlotCG_717_1_a
PlotCG_717_2_A		/Game/UI/Picture/Dialogue/PlotCG_717_2.PlotCG_717_2	/Game/UI/Iterative/Picture/Dialogue/PlotCG_717_2_a.PlotCG_717_2_a
PlotCG_717_3_A		/Game/UI/Picture/Dialogue/PlotCG_717_3.PlotCG_717_3	/Game/UI/Iterative/Picture/Dialogue/PlotCG_717_3_a.PlotCG_717_3_a
PlotCG_119_A		/Game/UI/Picture/Dialogue/PlotCG_119.PlotCG_119	/Game/UI/Iterative/Picture/Dialogue/PlotCG_119_a.PlotCG_119_a
PlotCG_117_A		/Game/UI/Picture/Dialogue/PlotCG_117.PlotCG_117	/Game/UI/Iterative/Picture/Dialogue/PlotCG_117_a.PlotCG_117_a
PlotCG_117_1_A		/Game/UI/Picture/Dialogue/PlotCG_117_1.PlotCG_117_1	/Game/UI/Iterative/Picture/Dialogue/PlotCG_117_1_a.PlotCG_117_1_a
PlotCG_719_A		/Game/UI/Picture/Dialogue/PlotCG_719.PlotCG_719	/Game/UI/Iterative/Picture/Dialogue/PlotCG_719_a.PlotCG_719_a
			
##剧情spine			
茉莉安-幽潮-灿阳一刻-主线Spine-Atlas		/Game/Spine/Hero/Girl005b_02/girl005b_02.girl005b_02-atlas	/Game/Spine/Hero/Girl005b_02/girl005b_02_a.girl005b_02_a-atlas
茉莉安-幽潮-灿阳一刻-主线Spine-Skeleton		/Game/Spine/Hero/Girl005b_02/girl005b_02.girl005b_02-data	/Game/Spine/Hero/Girl005b_02/girl005b_02_a.girl005b_02_a-data
琴诺-悖谬-静聆潮韵-主线Spine-Atlas		/Game/Spine/Hero/Girl007a_04/sp_girl007a_04.sp_girl007a_04-atlas	/Game/Spine/Hero/Girl007a_04/sp_girl007a_04_a.sp_girl007a_04_a-atlas
琴诺-悖谬-静聆潮韵-主线Spine-Skeleton		/Game/Spine/Hero/Girl007a_04/sp_girl007a_04.sp_girl007a_04-data	/Game/Spine/Hero/Girl007a_04/sp_girl007a_04_a.sp_girl007a_04_a-data
恩雅-羽蜕-浅憩之处-主线Spine-Atlas		/Game/Spine/Hero/Girl011a_03/sp_girl011a_03.sp_girl011a_03-atlas	/Game/Spine/Hero/Girl011a_03/sp_girl011a_03_a.sp_girl011a_03_a-atlas
恩雅-羽蜕-浅憩之处-主线Spine-Skeleton		/Game/Spine/Hero/Girl011a_03/sp_girl011a_03.sp_girl011a_03-data	/Game/Spine/Hero/Girl011a_03/sp_girl011a_03_a.sp_girl011a_03_a-data
猫汐尔-溯影-灼阳假期-主线Spine-Atlas		/Game/Spine/Hero/Girl012a_02/sp_girl012a_02.sp_girl012a_02-atlas	/Game/Spine/Hero/Girl012a_02/sp_girl012a_02_a.sp_girl012a_02_a-atlas
猫汐尔-溯影-灼阳假期-主线Spine-Skeleton		/Game/Spine/Hero/Girl012a_02/sp_girl012a_02.sp_girl012a_02-data	/Game/Spine/Hero/Girl012a_02/sp_girl012a_02_a.sp_girl012a_02_a-data
晨星-云篆-波光倩影-主线Spine-Atlas		/Game/Spine/Hero/Girl014a_03/sp_girl014a_03.sp_girl014a_03-atlas	/Game/Spine/Hero/Girl014a_03/sp_girl014a_03_a.sp_girl014a_03_a-atlas
晨星-云篆-波光倩影-主线Spine-Skeleton		/Game/Spine/Hero/Girl014a_03/sp_girl014a_03.sp_girl014a_03-data	/Game/Spine/Hero/Girl014a_03/sp_girl014a_03_a.sp_girl014a_03_a-data
凯茜娅-朝翼-沐浪倦姿-主线Spine-Atlas		/Game/Spine/Hero/Girl015a_02/girl015a_02.girl015a_02-atlas	/Game/Spine/Hero/Girl015a_02/girl015a_02_a.girl015a_02_a-atlas
凯茜娅-朝翼-沐浪倦姿-主线Spine-Skeleton		/Game/Spine/Hero/Girl015a_02/girl015a_02.girl015a_02-data	/Game/Spine/Hero/Girl015a_02/girl015a_02_a.girl015a_02_a-data
芬妮-辉耀-主线Spine-Atlas		/Game/Spine/Hero/Girl008b/sp_girl008b.sp_girl008b-atlas	/Game/Spine/Hero/Girl008b/sp_girl008b_a.sp_girl008b_a-atlas
芬妮-辉耀-主线Spine-Skeleton		/Game/Spine/Hero/Girl008b/sp_girl008b.sp_girl008b-data	/Game/Spine/Hero/Girl008b/sp_girl008b_a.sp_girl008b_a-data
2.3芙提雅-主线Spine-Atlas		/Game/Spine/Hero/Girl004b/sp_girl004b.sp_girl004b-atlas	/Game/Spine/Hero/Girl004b/sp_girl004b_a.sp_girl004b_a-atlas
2.3芙提雅-主线Spine-Skeleton		/Game/Spine/Hero/Girl004b/sp_girl004b.sp_girl004b-data	/Game/Spine/Hero/Girl004b/sp_girl004b_a.sp_girl004b_a-data
CG_083 绿洲小憩-Spine-Atlas		/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Spine/sp_cg083/sp_cg083.sp_cg083-atlas	/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Spine/sp_cg083/sp_cg083_a.sp_cg083_a-atlas
CG_083 绿洲小憩-Spine-Skeleton		/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Spine/sp_cg083/sp_cg083.sp_cg083-data	/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Spine/sp_cg083/sp_cg083_a.sp_cg083_a-data
CG_082 俯瞰-Spine-Atlas		/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Spine/sp_cg082/sp_cg082.sp_cg082-atlas	/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Spine/sp_cg082/sp_cg082_a.sp_cg082_a-atlas
CG_082 俯瞰-Spine-Skeleton		/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Spine/sp_cg082/sp_cg082.sp_cg082-data	/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Spine/sp_cg082/sp_cg082_a.sp_cg082_a-data
sp_cg070 辉耀登场-Atlas		/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Spine/sp_cg070/sp_cg070.sp_cg070-atlas	/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Spine/sp_cg070/sp_cg070_a.sp_cg070_a-atlas
sp_cg070 辉耀登场-Skeleton		/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Spine/sp_cg070/sp_cg070.sp_cg070-data	/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Spine/sp_cg070/sp_cg070_a.sp_cg070_a-data
CG_420 蓝眼泪的告白-Atlas		/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Spine/sp_cg420/sp_cg420.sp_cg420-atlas	/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Spine/sp_cg420/sp_cg420_a.sp_cg420_a-atlas
CG_420 蓝眼泪的告白-Skeleton		/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Spine/sp_cg420/sp_cg420.sp_cg420-data	/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Spine/sp_cg420/sp_cg420_a.sp_cg420_a-data
CG_411-Atlas		/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg411/sp_cg411.sp_cg411-atlas	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg411/sp_cg411_a.sp_cg411_a-atlas
CG_411-Skeleton		/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg411/sp_cg411.sp_cg411-data	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg411/sp_cg411_a.sp_cg411_a-data
CG_415 晨星的羞意-Atlas		/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg415_01/sp_cg415_01.sp_cg415_01-atlas	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg415_01/sp_cg415_01_a.sp_cg415_01_a-atlas
CG_415 晨星的羞意-Skeleton		/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg415_01/sp_cg415_01.sp_cg415_01-data	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg415_01/sp_cg415_01_a.sp_cg415_01_a-data
CG_424 惩罚游戏-Atlas		/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Spine/sp_cg424/sp_cg424.sp_cg424-atlas	/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Spine/sp_cg424/sp_cg424_a.sp_cg424_a-atlas
CG_424 惩罚游戏-Skeleton		/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Spine/sp_cg424/sp_cg424.sp_cg424-data	/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Spine/sp_cg424/sp_cg424_a.sp_cg424_a-data
CG_409-Atlas		/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg409/sp_cg409.sp_cg409-atlas	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg409/sp_cg409_a.sp_cg409_a-atlas
CG_409-Skeleton		/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg409/sp_cg409.sp_cg409-data	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg409/sp_cg409_a.sp_cg409_a-data
CG_414-Atlas		/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg414/sp_cg414.sp_cg414-atlas	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Spine/sp_cg414/sp_cg414_a.sp_cg414_a-atlas
