字符串索引	中文简体	1=临时文案  0和不填都=正式文案	//备注
card_desc110	不出现在场上时也能生成漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
card_desc111	列表中的所有【子弹】、【冰刃】、【冲锋枪】生成的漫溯能量增加1	0	DLC2.6纷愿绮梦系统相关文本
card_desc112	使用后，任选场上1个棋子，使它每回合必定出现在场上	0	DLC2.6纷愿绮梦系统相关文本
card_desc113	击败敌人获得2个【冰霜子弹】，不出现在场上时也可以触发	0	DLC2.6纷愿绮梦系统相关文本
card_desc114	击败敌人获得2个【花蜜】，不出现在场上时也可以触发	0	DLC2.6纷愿绮梦系统相关文本
card_desc115	相邻的【子弹】、【冲锋枪】生成的漫溯能量提升50%	0	DLC2.6纷愿绮梦系统相关文本
card_desc116	列表中每存在1个棋子，生成的漫溯能量增加1，1局内只存在1个【冲锋枪】	0	DLC2.6纷愿绮梦系统相关文本
card_desc117	将相邻的其他流派棋子转化为【冰刃】	0	DLC2.6纷愿绮梦系统相关文本
card_desc118	列表中每存在1个礼物，生成60漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
card_desc119	列表中每存在1个棋子，相邻的棋子生成的漫溯能量提升{1}%，最多计入{2}个棋子。1局内只存在1个【双持冲锋枪】	0	DLC3.5纷愿绮梦系统相关文本
card_desc120	场上的【冰刃】生成的漫溯能量提升50%，效果可以叠加，不出现在场上时也可以触发	0	DLC2.6纷愿绮梦系统相关文本
card_desc121	出现后每{1}回合，使场上“冰雪迷宫”类棋子生成的漫溯能量提升至{2}%	0	DLC3.0纷愿绮梦系统相关文本
card_desc122	棋子被转化为【冰刃】时，生成的漫溯能量提升{1}%，效果可叠加	0	DLC3.0纷愿绮梦系统相关文本
card_desc123	出现后每4回合生成120漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
card_desc124	升级漫溯等级后消耗自身，获得2个【桃木枝】	0	DLC2.6纷愿绮梦系统相关文本
card_desc125	相邻的【桃木枝】进阶所需的回合数减1	0	DLC2.6纷愿绮梦系统相关文本
card_desc126	出现12回合后进阶为【珠串】	0	DLC2.6纷愿绮梦系统相关文本
card_desc127	相邻的【桃木剑】生成的漫溯能量提升{1}%	0	DLC3.0纷愿绮梦系统相关文本
card_desc128	每有1个相邻的“天师”类棋子，生成45漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
card_desc129	出现后消耗所有相邻的【桃木枝】和【桃木符】，每消耗1个相邻的【桃木枝】、【桃木符】，生成的漫溯能量增加30	0	DLC2.6纷愿绮梦系统相关文本
card_desc130	出现1回合后消耗自身，获得2个【桃木枝】	0	DLC2.6纷愿绮梦系统相关文本
card_desc131	出现2回合后消耗自身，获得2个“天师”类随机棋子	0	DLC2.6纷愿绮梦系统相关文本
card_desc132	被转化后，立即获得曾经生成的所有漫溯能量	0	DLC3.0纷愿绮梦系统相关文本
card_desc133	出现后，每4回合获得1个【桃木枝】，并将相邻的【贡品】转化为【桃木枝】	0	DLC2.6纷愿绮梦系统相关文本
card_desc134	相邻的1个随机“天师”类棋子生成的漫溯能量增加15，1局内只存在1个【法印】	0	DLC2.6纷愿绮梦系统相关文本
card_desc135	除自身外，相连的全部“天师”类棋子生成的漫溯能量提升{1}%，多个【天师罗盘】的效果可以叠加	0	DLC2.6纷愿绮梦系统相关文本
card_desc136	每消耗6个“天师”类棋子，生成480漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
card_desc137	出现后强化【甘霖】的效果，使【甘霖】可以获得的【桃木枝】数量额外增加1个	0	DLC2.6纷愿绮梦系统相关文本
card_desc138	使用后，可以指定1个场上的任意棋子复制	0	DLC2.6纷愿绮梦系统相关文本
card_desc139	受到<span color="#ff7c24">充能</>时，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc140	获得{1}个【能量碎块】，消耗自身	0	DLC3.2纷愿绮梦
card_desc141	消耗相邻的【能量碎块】。每消耗1个，为{1}格范围内的棋子<span color="#ff7c24">充能</>{2}回合	0	DLC3.2纷愿绮梦
card_desc142	受到<span color="#ff7c24">充能</>时，传递<span color="#ff7c24">充能</>状态，为{1}格范围内的棋子<span color="#ff7c24">充能</>	0	DLC3.2纷愿绮梦
card_desc143	受到<span color="#ff7c24">充能</>时，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc144	为{1}格范围内的棋子<span color="#ff7c24">充能</>，消耗自身	0	DLC3.2纷愿绮梦
card_desc145	出现后{1}回合，获得【测试型永动机】，消耗自身	0	DLC3.2纷愿绮梦
card_desc146	受到<span color="#ff7c24">充能</>时，相邻的【永动机】生成的漫溯能量增加{1}	0	DLC3.2纷愿绮梦
card_desc147	使场上的{1}个【测试型永动机】转化为【永动机】，消耗自身	0	DLC3.2纷愿绮梦
card_desc148	受到<span color="#ff7c24">充能</>时，生成{1}漫溯能量和{2}次选棋，消耗自身	0	DLC3.2纷愿绮梦
card_desc149	消耗周围所有棋子，获得{1}%的漫溯能量，消耗自身	0	DLC3.2纷愿绮梦
card_desc150	唯一。每拥有一个【永动机】，自身生成的漫溯能量提升{1}%。（效果可叠加)	0	DLC3.2纷愿绮梦
card_desc151	被消耗后，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc152	可通过【终极机器人】转化为【永动机】	0	DLC3.2纷愿绮梦
card_desc153	出现后，每回合为周围的棋子<span color="#ff7c24">充能</>，并将自身的额外生成的漫溯能量转移给相邻的【能量聚合器】	0	DLC3.2纷愿绮梦
card_desc154	被消耗后，获得{1}个不高于当前漫溯等级的【鸽子】	0	DLC3.2纷愿绮梦
card_desc155	消耗相邻的【魔术帽】，而后消耗自身	0	DLC3.2纷愿绮梦
card_desc156	消耗相邻的【鸽子】	0	DLC3.2纷愿绮梦
card_desc157	出现{1}回合后，获得{2}次选棋，消耗自身	0	DLC3.2纷愿绮梦
card_desc158	相邻的【鸽子】、【星星魔棒】、【魔杖】生成的漫溯能量提升{1}%	0	DLC3.2纷愿绮梦
card_desc159	使场上的【魔杖】对【鸽子】的增益永久提升{1}%，而后消耗自身	0	DLC3.2纷愿绮梦
card_desc160	获得{1}个不高于当前漫溯等级的【鸽子】，消耗自身	0	DLC3.2纷愿绮梦
card_desc161	出现后，每{1}回合获得{2}个不高于当前漫溯等级的【鸽子】	0	DLC3.2纷愿绮梦
card_desc162	消耗相邻的【魔术帽】	0	DLC3.2纷愿绮梦
card_desc163	唯一。消耗相邻的【鸽子】，相邻的【鸽子】生成的漫溯能量提升{1}%	0	DLC3.2纷愿绮梦
card_desc164	本局中每消除1个鸽子，永久提升{1}漫溯能量，最多提升{2}漫溯能量	0	DLC3.5纷愿绮梦
card_desc165	使场上的【魔杖】对【鸽子】的增益永久提升{1}%，而后消耗自身	0	DLC3.2纷愿绮梦
card_desc166	被消耗后，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc167	被消耗后，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc168	被消耗后，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc169	对敌人施加{1}层<span color="#ff7c24">迷惑</>。出现后{2}回合消耗自身	0	DLC3.2纷愿绮梦
card_desc170	提升漫溯等级后消耗自身，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc171	若敌人至少有{1}层<span color="#ff7c24">迷惑</>，生成{2}漫溯能量，消耗自身	0	DLC3.2纷愿绮梦
card_desc172	施加{1}层<span color="#ff7c24">迷惑</>，消耗自身	0	DLC3.2纷愿绮梦
card_desc173	相邻的【暗影洞窟】生效所需的回合数-{1}	0	DLC3.2纷愿绮梦
card_desc174	出现后{1}回合，获得{2}个【小蝙蝠】	0	DLC3.2纷愿绮梦
card_desc175	敌人每有{1}层<span color="#ff7c24">迷惑</>，生成{2}点漫溯能量	0	DLC3.2纷愿绮梦
card_desc176	使当前敌人的<span color="#ff7c24">迷惑</>层数提升为{1}%，本回合额外触发{2}次<span color="#ff7c24">迷惑</>效果，消除自身	0	DLC3.2纷愿绮梦
card_desc177	敌人每有{1}层<span color="#ff7c24">迷惑</>，自身生成的漫溯能量+{2}（最多{3}）	0	DLC3.2纷愿绮梦
card_desc178	出现后每{1}回合，获得{2}个【暗影洞窟】	0	DLC3.2纷愿绮梦
card_desc179	唯一。出现后每{1}回合，从【易容眼罩】、【红宝石】、【香氛】中随机获得{2}个	0	DLC3.2纷愿绮梦
card_desc180	唯一。每个阶段的最后一个回合中，为敌人施加的<span color="#ff7c24">迷惑</>层数提升{1}%	0	DLC3.2纷愿绮梦
card_desc181	消耗场上生成的漫溯能量最低的{1}个【契约书】，而后消耗自身	0	DLC3.2纷愿绮梦
card_desc182	不可删除，每回合失去{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc183	出现后每{1}回合，生成{2}漫溯能量，并获得{3}个【契约书】	0	DLC3.2纷愿绮梦
card_desc184	出现时，获得{1}个【契约书】	0	DLC3.2纷愿绮梦
card_desc185	出现每回合有{1}%几率消耗自身，生成{2}漫溯能量	0	DLC3.2纷愿绮梦
card_desc186	出现后每{1}回合，获得{2}个【珍宝】	0	DLC3.2纷愿绮梦
card_desc187	出现后每回合有{1}%几率生成{2}漫溯能量	0	DLC3.2纷愿绮梦
card_desc188	相邻的【唤灵石】【仆从纹章】、【王族仆从】收益提升{1}%，效果可叠加	0	DLC3.2纷愿绮梦
card_desc189	相邻的【王族仆从】、【仆从纹章】、【水晶球】的效果触发几率提升{1}%。多个【守护者雕像】效果可叠加	0	DLC3.2纷愿绮梦
card_desc190	相邻【唤灵石】【灵魂纹章】【仆从纹章】生成的漫溯能量+{1}。【仆从纹章】的效果触发几率提升{2}%。多个【古代石板】效果可叠加	0	DLC3.2纷愿绮梦
card_desc191	出现后每回合有{1}%几率使自身生成的漫溯能量+{2}	0	DLC3.2纷愿绮梦
card_desc192	使用删除移除该棋子后获得{1}次删除次数。获得时，生成{2}漫溯能量	0	DLC3.2纷愿绮梦
card_desc193	使场上的【王族仆从】、【仆从纹章】必定触发效果，而后消耗自身	0	DLC3.2纷愿绮梦
card_desc194	消耗场上的{1}、{2}星棋子，生成{3}%漫溯能量，而后消耗自身	0	DLC3.2纷愿绮梦
card_desc195	自身被消耗时，生成{1}点漫溯能量	0	DLC3.2纷愿绮梦
card_desc196	场上有【海带】时，消耗{1}个【海带】和自身，随机获得{3}个{2}级棋子	0	DLC3.2纷愿绮梦
card_desc197	将同一排的所有非“缤纷海洋”消耗，并吸收其漫溯能量。本棋子的漫溯能量每回合减少{1}%	0	DLC3.2纷愿绮梦
card_desc198	将同一列的所有非“缤纷海洋”消耗，并吸收其漫溯能量。本棋子的漫溯能量每回合减少{1}%	0	DLC3.2纷愿绮梦
card_desc199	当场上有棋子被【小虾】【琉金鱼】【龙睛鱼】【鲨鱼】消耗时，消耗自身并生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc200	每次漫溯后，场上每增加一个空格，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc201	周围每有一个空格，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc202	场上的【琉金鱼】【龙睛鱼】【鲨鱼】生成的漫溯能量增加{1}%，{2}回合后消耗自身，效果可叠加	0	DLC3.2纷愿绮梦
card_desc203	单个棋子一次性消耗{1}个以上棋子时，消耗自身并生成{2}能量	0	DLC3.2纷愿绮梦
card_desc204	场上每有一个空格，生成{1}漫溯能量	0	DLC3.2纷愿绮梦
card_desc205	出现后，每回合获得{1}个随机{2}-{3}星的棋子，{4}回合后消耗自身	0	DLC3.2纷愿绮梦
card_desc206	出现后，每回合获得{1}个随机{2}-{3}星的棋子，{4}回合后消耗自身	0	DLC3.2纷愿绮梦
card_desc207	消除同一排、同一列的非“缤纷海洋”棋子，并吸收其漫溯能量。本棋子的漫溯能量每回合减少{1}%	0	DLC3.2纷愿绮梦
card_desc208	【能量发生装置】和【永动机】可以为场上所有格子<span color="#ff7c24">充能</>	0	DLC3.2纷愿绮梦
card_desc209	将【聚能装置】和【原型机器人】升级为【进阶机器人】	0	DLC3.2纷愿绮梦
card_desc210	【鸽子】生成的漫溯能量提升{1}%，【魔杖】的效果范围+{2}，效果可叠加	0	DLC3.2纷愿绮梦
card_desc211	【鸽子窝】【魔术帽】和【鸽子蛋】可以额外获得{1}个【鸽子】，效果可叠加	0	DLC3.2纷愿绮梦
card_desc212	【暗影洞窟】技能生效所需回合数永久-{1}	0	DLC3.2纷愿绮梦
card_desc213	每次施加<span color="#ff7c24">迷惑</>时，额外施加{1}层<span color="#ff7c24">迷惑</>，效果可叠加	0	DLC3.2纷愿绮梦
card_desc214	敌人拥有的<span color="#ff7c24">迷惑</>层数的{1}%会传递给下一个敌人，效果可叠加	0	DLC3.2纷愿绮梦
card_desc215	【唤灵石】生成的漫溯能量提升{1}%，效果可叠加	0	DLC3.2纷愿绮梦
card_desc216	场上【王族仆从】和【仆从纹章】的效果触发几率提升{1}%	0	DLC3.2纷愿绮梦
card_desc217	抵挡下{1}次受到的伤害，并生成{2}漫溯能量，触发后消耗自身	0	DLC3.2纷愿绮梦
card_desc218	场上有同一排、同一列仅有{1}个或以下棋子时，生成{2}能量	0	DLC3.2纷愿绮梦
card_desc219	一次漫溯中消耗{1}个棋子时，获得一个随机棋子	0	DLC3.2纷愿绮梦
			
boss_name01	情绪怪兽-愤怒	0	DLC2.6纷愿绮梦系统相关文本
boss_name02	情绪怪兽-焦虑	0	DLC2.6纷愿绮梦系统相关文本
boss_name03	情绪怪兽-伤心	0	DLC2.6纷愿绮梦系统相关文本
boss_name04	情绪怪兽-疲惫	0	DLC2.6纷愿绮梦系统相关文本
boss_name05	情绪怪兽-伪装	0	DLC2.6纷愿绮梦系统相关文本
boss_name06	情绪怪兽-无助	0	DLC2.6纷愿绮梦系统相关文本
boss_name07	情绪怪兽-妒忌	0	DLC2.6纷愿绮梦系统相关文本
boss_name08	情绪怪兽-崩溃	0	DLC2.6纷愿绮梦系统相关文本
boss_name09	遥星敌手·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name10	遥星敌手·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name11	遥星敌手·III	0	DLC2.6纷愿绮梦系统相关文本
boss_name12	噪波炮炮·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name13	噪波炮炮·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name14	噪波炮炮·III	0	DLC2.6纷愿绮梦系统相关文本
boss_name15	炼狱难关·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name16	炼狱难关·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name17	炼狱难关·III	0	DLC2.6纷愿绮梦系统相关文本
boss_name18	书馆炎团·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name19	书馆炎团·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name20	书馆炎团·III	0	DLC2.6纷愿绮梦系统相关文本
boss_name21	夺宝海盗·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name22	夺宝海盗·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name23	夺宝海盗·III	0	DLC2.6纷愿绮梦系统相关文本
boss_name24	甜蜜蛀魔·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name25	甜蜜蛀魔·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name26	甜蜜蛀魔·III	0	DLC2.6纷愿绮梦系统相关文本
boss_name27	社畜宿敌·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name28	社畜宿敌·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name29	社畜宿敌·III	0	DLC2.6纷愿绮梦系统相关文本
boss_name30	幻雪魔物·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name31	幻雪魔物·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name32	幻雪魔物·III	0	DLC2.6纷愿绮梦系统相关文本
boss_name33	焰灵邪祟·I	0	DLC2.6纷愿绮梦系统相关文本
boss_name34	焰灵邪祟·II	0	DLC2.6纷愿绮梦系统相关文本
boss_name35	焰灵邪祟·III	0	DLC2.6纷愿绮梦系统相关文本
			
buff_name01	困境加剧	0	DLC2.6纷愿绮梦系统相关文本
buff_name02	强制留存	0	DLC2.6纷愿绮梦系统相关文本
buff_name03	礼物禁止	0	DLC2.6纷愿绮梦系统相关文本
buff_name04	囤积习惯	0	DLC2.6纷愿绮梦系统相关文本
buff_name05	有限选项	0	DLC2.6纷愿绮梦系统相关文本
buff_name06	紫外线过敏	0	DLC2.6纷愿绮梦系统相关文本
buff_name07	切断补给	0	DLC2.6纷愿绮梦系统相关文本
buff_name08	礼物限量	0	DLC2.6纷愿绮梦系统相关文本
buff_name09	有限空间	0	DLC2.6纷愿绮梦系统相关文本
buff_name10	等级禁锢	0	DLC2.6纷愿绮梦系统相关文本
buff_name11	有限预算	0	DLC2.6纷愿绮梦系统相关文本
buff_name12	单兵作战	0	DLC2.6纷愿绮梦系统相关文本
buff_name13	健忘症状	0	DLC2.6纷愿绮梦系统相关文本
buff_name14	负面领袖	0	DLC2.6纷愿绮梦系统相关文本
buff_name15	马失前蹄	0	DLC2.6纷愿绮梦系统相关文本
buff_name16	原地踏步	0	DLC2.6纷愿绮梦系统相关文本
buff_name17	能力抑制	0	DLC2.6纷愿绮梦系统相关文本
buff_name18	集中预算	0	DLC3.0纷愿绮梦系统相关文本
buff_name19	节奏紊乱	0	DLC3.0纷愿绮梦系统相关文本
buff_name20	附加损失	0	DLC3.0纷愿绮梦系统相关文本
buff_name21	定期清扫	0	DLC3.0纷愿绮梦系统相关文本
buff_name22	超额支出	0	DLC3.0纷愿绮梦系统相关文本
buff_name23	及时补救	0	DLC3.0纷愿绮梦系统相关文本
buff_name24	轻装上阵	0	DLC3.5纷愿绮梦系统相关文本
buff_name25	多多益善	0	DLC3.5纷愿绮梦系统相关文本
buff_name26	物尽其用	0	DLC3.5纷愿绮梦系统相关文本
			
			
buff_desc01	敌人强度提升{1}%	0	DLC3.0纷愿绮梦系统相关文本
buff_desc02	不可放弃选择棋子和选择礼物	0	DLC2.6纷愿绮梦系统相关文本
buff_desc03	不能使用礼物的主动效果	0	DLC2.6纷愿绮梦系统相关文本
buff_desc04	不能删除棋子	0	DLC2.6纷愿绮梦系统相关文本
buff_desc05	选择棋子和礼物时无法刷新	0	DLC2.6纷愿绮梦系统相关文本
buff_desc06	首次前进后，场上所有的棋子转化为分析员墨镜	0	DLC2.6纷愿绮梦系统相关文本
buff_desc07	无法使用通用道具	0	DLC2.6纷愿绮梦系统相关文本
buff_desc08	1局内，列表中最多存在{1}个礼物，达到{2}个后不再获取额外的礼物	0	DLC3.0纷愿绮梦系统相关文本
buff_desc09	通过选棋累计获得{1}个棋子后，被动放弃所有选棋	0	DLC3.0纷愿绮梦系统相关文本
buff_desc10	漫溯等级仅能升至{1}级	0	DLC3.0纷愿绮梦系统相关文本
buff_desc11	开始时获得3600漫溯能量，升级漫溯等级前被动跳过选择棋子，每升级1次可获得20次选棋	0	DLC2.6纷愿绮梦系统相关文本
buff_desc11_2	1局内，列表中最多存在{1}个棋子，达到{2}个后不再获取额外的棋子	0	DLC3.0纷愿绮梦系统相关文本
buff_desc12	所有{1}星棋子仅能刷新出【心灵城堡】所属流派	0	DLC3.0纷愿绮梦系统相关文本
buff_desc13	升级过的流派天赋无法生效	0	DLC2.6纷愿绮梦系统相关文本
buff_desc14	敌方首领额外获得400000漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
buff_desc15	第一次前进后，损失2生命值	0	DLC2.6纷愿绮梦系统相关文本
buff_desc16	与每个阶段敌人对战时，可前进的次数减1	0	DLC2.6纷愿绮梦系统相关文本
buff_desc17	攻击敌人时，仅能使用60%的漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
buff_desc18	开始时获得{1}次选棋，每次前进时不再获得选棋机会，但每击败1个敌人可以获得{2}次选棋	0	DLC3.0纷愿绮梦系统相关文本
buff_desc19	使用【定制专辑】道具时，损失{1}生命值	0	DLC3.0纷愿绮梦系统相关文本
buff_desc20	损失生命值时，将会从列表中随机删除{1}个礼物	0	DLC3.0纷愿绮梦系统相关文本
buff_desc21	提升漫溯等级时，将会从列表中随机删除{1}个棋子	0	DLC3.0纷愿绮梦系统相关文本
buff_desc22	提升漫溯等级时需要消耗的漫溯能量提升{1}%	0	DLC3.0纷愿绮梦系统相关文本
buff_desc23	被动跳过所有选礼，但每消耗{1}个棋子，可以获得{2}次选礼	0	DLC3.0纷愿绮梦系统相关文本
buff_desc24	前进时，若背包中棋子少于{1}个，则本次前进生成的漫溯能量增加{2}%，否则减少{3}%。	0	DLC3.5纷愿绮梦系统相关文本
buff_desc25	前进时，若棋子和宝物生成了至少{1}个棋子，则本次前进生成的漫溯能量增加{2}%，否则减少{3}%	0	DLC3.5纷愿绮梦系统相关文本
buff_desc26	前进时，若棋子和宝物消除了至少{1}个棋子，则本次前进生成的漫溯能量增加{2}%，否则减少{3}%	0	DLC3.5纷愿绮梦系统相关文本
			
			
item_name01	小红花	0	DLC2.6纷愿绮梦系统相关文本
item_name02	定制专辑	0	DLC2.6纷愿绮梦系统相关文本
			
item_desc01	使用后，可以恢复1生命	0	DLC2.6纷愿绮梦系统相关文本
item_desc02	使用后，获得1次额外的选礼	0	DLC2.6纷愿绮梦系统相关文本
			
talent_name01	体魄强健	0	DLC2.6纷愿绮梦系统相关文本
talent_name02	杰出队员	0	DLC2.6纷愿绮梦系统相关文本
talent_name03	游历补给·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name04	游历补给·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name05	游历补给·III	0	DLC2.6纷愿绮梦系统相关文本
talent_name06	早起准备	0	DLC2.6纷愿绮梦系统相关文本
talent_name07	意外之喜·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name08	意外之喜·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name09	意外之喜·III	0	DLC2.6纷愿绮梦系统相关文本
talent_name10	断舍离·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name11	断舍离·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name12	断舍离·III	0	DLC2.6纷愿绮梦系统相关文本
talent_name13	甄选礼物	0	DLC2.6纷愿绮梦系统相关文本
talent_name14	甄选棋子·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name15	甄选棋子·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name16	甄选棋子·III	0	DLC2.6纷愿绮梦系统相关文本
talent_name17	成就回响·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name18	成就回响·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name19	成就回响·III	0	DLC2.6纷愿绮梦系统相关文本
talent_name20	士气提升	0	DLC2.6纷愿绮梦系统相关文本
talent_name21	冰晶凝结·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name22	冰晶凝结·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name23	虔诚祝祷·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name24	虔诚祝祷·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name25	甜蜜加分·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name26	甜蜜加分·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name27	余音绕梁·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name28	余音绕梁·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name29	感官延续·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name30	感官延续·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name31	书海拾遗·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name32	书海拾遗·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name33	旅途手记·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name34	旅途手记·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name35	秘密惊喜·I	0	DLC2.6纷愿绮梦系统相关文本
talent_name36	秘密惊喜·II	0	DLC2.6纷愿绮梦系统相关文本
talent_name37	天才造物·I	0	DLC3.2纷愿绮梦
talent_name38	天才造物·II	0	DLC3.2纷愿绮梦
talent_name39	魔术剧场·I	0	DLC3.2纷愿绮梦
talent_name40	魔术剧场·II	0	DLC3.2纷愿绮梦
talent_name41	幽影古堡·I	0	DLC3.2纷愿绮梦
talent_name42	幽影古堡·II	0	DLC3.2纷愿绮梦
talent_name43	秘仪力量·I	0	DLC3.2纷愿绮梦
talent_name44	秘仪力量·II	0	DLC3.2纷愿绮梦
talent_name45	缤纷海洋·I	0	DLC3.2纷愿绮梦
talent_name46	缤纷海洋·II	0	DLC3.2纷愿绮梦
			
talent_desc01	生命上限增加1	0	DLC2.6纷愿绮梦系统相关文本
talent_desc02	击败敌人后有24%的概率获得1个小红花	0	DLC2.6纷愿绮梦系统相关文本
talent_desc03	开始时增加150漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
talent_desc04	开始时增加250漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
talent_desc05	开始时增加500漫溯能量	0	DLC2.6纷愿绮梦系统相关文本
talent_desc06	对战敌人第1个阶段时，可前进的次数增加1	0	DLC2.6纷愿绮梦系统相关文本
talent_desc07	将漫溯等级升至2后，获得1次额外的选礼	0	DLC2.6纷愿绮梦系统相关文本
talent_desc08	将漫溯等级升至3后，获得1次额外的选礼	0	DLC2.6纷愿绮梦系统相关文本
talent_desc09	将漫溯等级升至4后，获得1次额外的选礼	0	DLC2.6纷愿绮梦系统相关文本
talent_desc10	删除棋子次数上限增加3	0	DLC2.6纷愿绮梦系统相关文本
talent_desc11	删除棋子次数上限增加5	0	DLC2.6纷愿绮梦系统相关文本
talent_desc12	删除棋子次数上限增加7	0	DLC2.6纷愿绮梦系统相关文本
talent_desc13	刷新选礼的次数上限增加5	0	DLC2.6纷愿绮梦系统相关文本
talent_desc14	刷新选棋的次数上限增加4	0	DLC2.6纷愿绮梦系统相关文本
talent_desc15	刷新选棋的次数上限增加6	0	DLC2.6纷愿绮梦系统相关文本
talent_desc16	刷新选棋的次数上限增加8	0	DLC2.6纷愿绮梦系统相关文本
talent_desc17	1局内击败3个敌人，有16%的概率获得1个定制专辑	0	DLC2.6纷愿绮梦系统相关文本
talent_desc18	1局内击败5个敌人，有24%的概率获得1个定制专辑	0	DLC2.6纷愿绮梦系统相关文本
talent_desc19	1局内击败7个敌人，有32%的概率获得1个定制专辑	0	DLC2.6纷愿绮梦系统相关文本
talent_desc20	每击败1个敌人，有24%的概率获得1个定制专辑	0	DLC2.6纷愿绮梦系统相关文本
talent_desc21	冰雪皇冠使其他棋子生成的漫溯能量额外增加1	0	DLC2.6纷愿绮梦系统相关文本
talent_desc22	冰雪皇冠使其他棋子生成的漫溯能量额外增加2	0	DLC2.6纷愿绮梦系统相关文本
talent_desc23	念珠进阶所需回合数减少4	0	DLC2.6纷愿绮梦系统相关文本
talent_desc24	念珠进阶所需回合数减少8	0	DLC2.6纷愿绮梦系统相关文本
talent_desc25	蜂箱收集花蜜后消耗自身所需的回合数减少1	0	DLC2.6纷愿绮梦系统相关文本
talent_desc26	蜂箱收集花蜜后消耗自身所需的回合数减少2	0	DLC2.6纷愿绮梦系统相关文本
talent_desc27	4分音符和8分音符消耗自身所需的回合数增加1	0	DLC2.6纷愿绮梦系统相关文本
talent_desc28	4分音符和8分音符消耗自身所需的回合数增加2	0	DLC2.6纷愿绮梦系统相关文本
talent_desc29	扭蛋消耗自身所需的回合数增加1	0	DLC2.6纷愿绮梦系统相关文本
talent_desc30	扭蛋消耗自身所需的回合数增加2	0	DLC2.6纷愿绮梦系统相关文本
talent_desc31	古籍残卷进阶所需回合数减少50	0	DLC2.6纷愿绮梦系统相关文本
talent_desc32	古籍残卷进阶所需回合数减少100	0	DLC2.6纷愿绮梦系统相关文本
talent_desc33	当场上出现请假条时，立刻获得1个旅行风光照,1局内仅生效1次	0	DLC2.6纷愿绮梦系统相关文本
